simple_sku,product_name,sale_price,discounted_price,discounted_percentage,currency,"Category lv1","Category lv2","Category lv3",picture_url,image_url_2,image_url_3,image_url_4,image_url_5,tracking_link,brand,app_tracking_link
SA862ELAA1JXU6ANTH-3399791,"Sandisk MicroSD Ultra Class 10 48MB/S - 16GB(SQUNB-016G-GN3)",399.00,189.00,0,THB,Cameras,"Camera Accessories","Memory Cards",https://th-live-01.slatic.net/p/2/sandisk-microsd-ultra-class-10-48mbs-16gbsqunb-016g-gn3-1450846737-4399062-1-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsandisk-microsd-ultra-class-10-48mbs-16gbsqunb-016g-gn3-2609934.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Sandisk,http://ho.lazada.co.th/SHHWUy?sku=SA862ELAA1JXU6ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsandisk-microsd-ultra-class-10-48mbs-16gbsqunb-016g-gn3-2609934.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
SA862EL92YFBANTH-51857,"SanDisk Flash Drive Cruzer Fit CZ33 16GB",450.00,175.00,0,THB,"Computers & Laptops",Storage,"Flash Drives",https://th-live-02.slatic.net/p/2/sandisk-flash-drive-cruzer-fit-cz33-16gb-1450884931-70515-1-product.jpg,https://th-live-01.slatic.net/p/2/sandisk-flash-drive-cruzer-fit-cz33-16gb-1450767007-70515-2-product.jpg,https://th-live-03.slatic.net/p/2/sandisk-flash-drive-cruzer-fit-cz33-16gb-1450767007-70515-3-product.jpg,https://th-live-01.slatic.net/p/2/sandisk-flash-drive-cruzer-fit-cz33-16gb-1450767007-70515-4-product.jpg,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsandisk-flash-drive-cruzer-fit-cz33-16gb-51507.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Sandisk,http://ho.lazada.co.th/SHHWUy?sku=SA862EL92YFBANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsandisk-flash-drive-cruzer-fit-cz33-16gb-51507.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355ELAAJLGI2ANTH-39961267,"FHD กล้องติดรถยนต์ 2กล้อง หน้า-หลัง WDR+HRD ทำงานร่วมกัน2ระบบ Super Night Vision สว่างกลางคืนของแท้ หน้าจอใหญ่ 4.0"" รุ่น T850SE ( สีเทา/ดำ ) ของแท้เปิดกล้องขึ้นมาต้องมี LOGO T850SE (Special Edition) เท่านั้น",2990.00,1199.00,0,THB,Cameras,"Car Cameras",,https://th-live-02.slatic.net/p/2/fhd-2-wdrhrd-2-super-night-vision-4034-t850se-logo-t850se-special-edition-1507311088-66831923-864d331f42fc3daaa135d149a8475ce5-product.jpg,https://th-live-03.slatic.net/p/2/fhd-2-wdrhrd-2-super-night-vision-4034-t850se-logo-t850se-special-edition-1505493035-66831923-3cfbd1e043d1234d31000813308d2df9-product.jpg,https://th-live-03.slatic.net/p/2/fhd-2-wdrhrd-2-super-night-vision-4034-t850se-logo-t850se-special-edition-1505493035-66831923-96a46e5b629278b1ff4c6451cf39e139-product.jpg,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Ffhd-2-wdrhrd-2-super-night-vision-4034-t850se-logo-t850se-special-edition-32913866.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Unbranded/Generic,http://ho.lazada.co.th/SHHWUy?sku=UN355ELAAJLGI2ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Ffhd-2-wdrhrd-2-super-night-vision-4034-t850se-logo-t850se-special-edition-32913866.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355TBAAQCND1ANTH-53433658,"JiaYou Boy 20L Fashion School Bag Backpack with Florescent Mark ets/ets - intl",4446.00,4446.00,0,THB,"Mother & Baby","Baby Gear","Backpacks & Carriers",https://th-live-02.slatic.net/p/4/jiayou-boy-20l-fashion-school-bag-backpack-with-florescent-mark-etsets-intl-1505680569-56106244-7a1feb0cf64efd9746b79af91a5ac7cf-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fjiayou-boy-20l-fashion-school-bag-backpack-with-florescent-mark-etsets-intl-44260165.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," Lunch Bag 23x6x20 cm or 9""""x2.36""""x7.87"""" Inches; Pencil Bag 7x20 cm or 2.75""""X7.87"""" Inches",http://ho.lazada.co.th/SHHWUy?sku=UN355TBAAQCND1ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fjiayou-boy-20l-fashion-school-bag-backpack-with-florescent-mark-etsets-intl-44260165.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
WO848FAAAB8D6OANTH-22791350,"wonderful story กระเป๋าทรงสูง กระเป๋าแฟชั่นสายโซ่ทอง(สีน้ำตาล)รุ่นv04",399.00,86.00,0,THB,"Bags and Travel","Women Bags","Cross Body & Shoulder Bags",https://th-live-03.slatic.net/p/7/wonderful-story-v04-1494532996-21166881-5380b7c66471dde6e777161e7a1ddf82-product.jpg,https://th-live-03.slatic.net/p/7/wonderful-story-v04-1496757664-21166881-4478f9c8fdc2a5d6513adcff662cb383-product.jpg,https://th-live-01.slatic.net/p/7/wonderful-story-v04-1496757664-21166881-4b68daec74684dcfc70fb6dcec444714-product.jpg,https://th-live-03.slatic.net/p/7/wonderful-story-v04-1496757664-21166881-c2619d8f2b4493fb84c7f0b08e5bbcaf-product.jpg,https://th-live-01.slatic.net/p/7/wonderful-story-v04-1496757664-21166881-f2343a23270aab5cd6b4f9f085b03306-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fwonderful-story-v04-18866112.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"Wonderful Story",http://ho.lazada.co.th/SHHWUy?sku=WO848FAAAB8D6OANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fwonderful-story-v04-18866112.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355TBAAQVFODANTH-54583935,"Silvery Glitter Unicorn Horn Headband, Flowers Ears Headbands for Party Decoration or Cosplay Costume - intl",2614.00,2137.00,0,THB,"Mother & Baby","Clothing & Accessories",Girls,https://th-live-02.slatic.net/p/4/silvery-glitter-unicorn-horn-headband-flowers-ears-headbands-for-party-decoration-or-cosplay-costume-intl-1505934771-96663154-b4b0e5e2c0b4f9cfda0ae76b54e22a93-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsilvery-glitter-unicorn-horn-headband-flowers-ears-headbands-for-party-decoration-or-cosplay-costume-intl-45136669.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," Horn length: 5"""". Different colors and combinations?single gold or silvery flowers ears haeadband, and 3 set of unicorn horns. ",http://ho.lazada.co.th/SHHWUy?sku=UN355TBAAQVFODANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsilvery-glitter-unicorn-horn-headband-flowers-ears-headbands-for-party-decoration-or-cosplay-costume-intl-45136669.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355HLAAMJT3MANTH-45380314,"Fortoyou ม่านแม่เหล็กกันยุง Magic Mesh - สีน้ำตาล",280.00,98.00,0,THB,"Furniture & Decor","Home Decor",Curtains,https://th-live-01.slatic.net/p/3/fortoyou-magic-mesh-1502899687-03757873-315b1f024daf121cab265558c585709b-product.jpg,https://th-live-02.slatic.net/p/3/fortoyou-magic-mesh-1502899687-03757873-27aeb91780d450110f7a97e7a9acbb8a-product.jpg,https://th-live-03.slatic.net/p/3/fortoyou-magic-mesh-1502899687-03757873-451c854299143affbb61b1696d05f800-product.jpg,https://th-live-03.slatic.net/p/3/fortoyou-magic-mesh-1502899687-03757873-e4f411de59e2a8eff700da6298840cc5-product.jpg,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Ffortoyou-magic-mesh-37875730.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Unbranded/Generic,http://ho.lazada.co.th/SHHWUy?sku=UN355HLAAMJT3MANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Ffortoyou-magic-mesh-37875730.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355TBAAQB4YVANTH-53349596,"JiaYou Boy Girl Unisex 20L Fashion School Bag Backpack with Florescent Mark ets/ets - intl",4634.00,4634.00,0,THB,"Mother & Baby","Baby Gear","Backpacks & Carriers",https://th-live-03.slatic.net/p/4/jiayou-boy-girl-unisex-20l-fashion-school-bag-backpack-with-florescent-mark-etsets-intl-1505653272-17698144-47fec2ea6ce4e7d8f72acba4a75ffb01-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fjiayou-boy-girl-unisex-20l-fashion-school-bag-backpack-with-florescent-mark-etsets-intl-44189671.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," Lunch Bag 23x6x20 cm or 9""""x2.36""""x7.87"""" Inches; Pencil Bag 7x20 cm or 2.75""""X7.87"""" Inches",http://ho.lazada.co.th/SHHWUy?sku=UN355TBAAQB4YVANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fjiayou-boy-girl-unisex-20l-fashion-school-bag-backpack-with-florescent-mark-etsets-intl-44189671.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
DU362TBAJ3UCANTH-902217,"ขายยกลัง! Dumex Hi-Q 3+ นม UHT รสจืด 180 มล. (36 กล่อง)",609.00,550.00,0,THB,"Mother & Baby",Feeding,"Baby & Toddler Foods",https://th-live-01.slatic.net/p/4/dumex-hi-q-3-uht-180-36-1504599025-488424-ad72e5522e5e3d3be3aa6e8f5a54fc0c-product.jpg,https://th-live-01.slatic.net/p/4/dumex-hi-q-3-uht-180-36-1452328967-488424-2-product.jpg,https://th-live-01.slatic.net/p/4/dumex-hi-q-3-uht-180-36-1452328967-488424-3-product.jpg,https://th-live-02.slatic.net/p/4/dumex-hi-q-3-uht-180-36-1452328967-488424-4-product.jpg,https://th-live-02.slatic.net/p/4/dumex-hi-q-3-uht-180-36-1469586101-488424-19c9b1b73eb7c51bfe7a47b4a9d9aaff-product.jpg,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fdumex-hi-q-3-uht-180-36-424884.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Dumex,http://ho.lazada.co.th/SHHWUy?sku=DU362TBAJ3UCANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fdumex-hi-q-3-uht-180-36-424884.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
SA861ELAAFIM5HANTH-31875852,"Samsung Galaxy J7 Pro (Pink Gold)",10900.00,7880.00,0,THB,"Mobiles & Tablets",Mobiles,,https://th-live-01.slatic.net/p/2/samsung-galaxy-j7-pro-pink-gold-1497953210-75726062-d26f89a5b2b802192aa0a50b33e89c75-product.jpg,https://th-live-03.slatic.net/p/2/samsung-galaxy-j7-pro-pink-gold-1497953210-75726062-60d5ad219ce51d056638fba5a2d9d11e-product.jpg,https://th-live-02.slatic.net/p/2/samsung-galaxy-j7-pro-pink-gold-1497953210-75726062-4bbac3ae6d7319e9d39d492030900bd8-product.jpg,https://th-live-03.slatic.net/p/2/samsung-galaxy-j7-pro-pink-gold-1497953210-75726062-5f4d6dae06b4d3cf95bd4df71e62b7c6-product.jpg,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fsamsung-galaxy-j7-pro-pink-gold-26062757.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,Samsung,http://ho.lazada.co.th/SHHWUy?sku=SA861ELAAFIM5HANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fsamsung-galaxy-j7-pro-pink-gold-26062757.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
ZA422OTAA7V1I7ANTH-16381874,"Zazzy Dolls แพ็คคู่ นาฬิกา ซื้อ 1 แถม 1 รุ่น ZD-0041 สีทอง ฟรี ZD-0041 สีเงิน สายแสตนเลส หน้าปัดไฟLED สไตล์แบรนด์ดัง นาฬิกาข้อมือผู้หญิง นาฬิกาสไตล์เกาหลี นาฬิกาแฟชั่น นาฬิกาเกาหลี นาฬิกาแพ็คคู่",1156.00,269.00,0,THB,"Watches Sunglasses Jewellery",Watches,Women,https://th-live-03.slatic.net/p/8/zazzy-dolls-1-1-zd-0041-zd-0041-led-1504499427-99550231-67d680f9e3ccc27cd0daf045c29d8a25-product.jpg,https://th-live-01.slatic.net/p/8/zazzy-dolls-1-1-zd-0041-zd-0041-led-1504499427-99550231-e92c9df606517edff54be7c89c8a19b2-product.jpg,https://th-live-02.slatic.net/p/8/zazzy-dolls-1-1-zd-0041-zd-0041-led-1503970249-99550231-8d0c21827c14594b2ae2e7dcdaeb1be1-product.jpg,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fzazzy-dolls-1-1-zd-0041-zd-0041-led-13205599.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"Zazzy Dolls",http://ho.lazada.co.th/SHHWUy?sku=ZA422OTAA7V1I7ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fzazzy-dolls-1-1-zd-0041-zd-0041-led-13205599.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
UN355TBAAQCFC1ANTH-53420812,"Cute Backpack Set for Girls, Canvas Middle School Laptop Book Bag for Kids Rucksack - intl",5068.00,5068.00,0,THB,"Mother & Baby","Baby Gear","Backpacks & Carriers",https://th-live-02.slatic.net/p/4/cute-backpack-set-for-girls-canvas-middle-school-laptop-book-bag-for-kids-rucksack-intl-1505676735-16794244-ef88b50734ccc1dd78cebd5da25175c2-product.jpg,,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Fcute-backpack-set-for-girls-canvas-middle-school-laptop-book-bag-for-kids-rucksack-intl-44249761.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=," sling bag: 8.27""""Lx9.84""""Hx3.15""""D; purse:8.66""""Lx5.9""""H; capacity: 25-30L. Daypack:1*main compartment; 1* padded computer part",http://ho.lazada.co.th/SHHWUy?sku=UN355TBAAQCFC1ANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Fcute-backpack-set-for-girls-canvas-middle-school-laptop-book-bag-for-kids-rucksack-intl-44249761.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
LB152HBAA8E0WUANTH-17344181,"L.B. Love Body LB Slim by DJ. Tonhorm ต้นหอม (30 แคปซูล x2 กล่อง)",2400.00,500.00,0,THB,"Health & Beauty","Food Supplements","Weight Management",https://th-live-01.slatic.net/p/5/lb-love-body-lb-slim-by-dj-tonhorm-30-x2-1491616347-49219041-21c727efec642bcb8b171d15106c9713-product.jpg,https://th-live-03.slatic.net/p/5/lb-love-body-lb-slim-by-dj-tonhorm-30-x2-1504432851-49219041-1600af70f2009600bd1dc911dfbfe9cd-product.jpg,,,,http://ho.lazada.co.th/SHHYVk?url=https%3A%2F%2Fwww.lazada.co.th%2Flb-love-body-lb-slim-by-dj-tonhorm-30-x2-14091294.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=,"LB Slim",http://ho.lazada.co.th/SHHWUy?sku=LB152HBAA8E0WUANTH&redirect=http%3A%2F%2Fho.lazada.co.th%2FSHHYVk%3Furl%3Dhttps%253A%252F%252Fwww.lazada.co.th%252Flb-love-body-lb-slim-by-dj-tonhorm-30-x2-14091294.html%253Foffer_id%253D%257Boffer_id%257D%2526affiliate_id%253D%257Baffiliate_id%257D%2526offer_name%253D%257Boffer_name%257D_%257Boffer_file_id%257D%2526affiliate_name%253D%257Baffiliate_name%257D%2526transaction_id%253D%257Btransaction_id%257D%2526aff_source%253D%257Bsource%257D%26aff_sub%3D%26aff_sub2%3D%26aff_sub3%3D%26aff_sub4%3D%26aff_sub5%3D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=
